id,type,title,language,iswc,disambiguation,datestamp
e53491be-67e0-43d2-a52a-a8d431ca7021,Song,Goodbye Johnny,eng,,,2021-09-01 07:54:18.340746
1e2ed9e5-3b34-43f4-aa4c-40970fb6567a,Song,Soul Power (Parts 1 & 2),eng,,,2021-09-01 07:54:18.340746
52e930a8-01c0-48dc-8701-553a66c0697a,,Don’t Turn Away,,,,2021-09-01 07:54:18.340746
aff4f828-c373-4264-9a1c-fcdd592fa72f,Song,House,eng,T-010.895.789-6,,2021-09-01 07:54:18.340746
303640a5-4859-40c8-8245-8a2603c4efa4,Song,The Lonely Night,eng,,,2021-09-01 07:54:18.340746
a5b92c48-87fb-3962-8c26-d95c95d8eccf,,I Love You (Call Me),,,,2021-09-01 07:54:18.340746
79cc9cef-ac18-45bf-b299-d46235c3e1ea,Song,Nos points communs,fra,T-004.336.630-8,,2021-09-01 07:54:18.340746
915cfe6f-f337-45e5-9d29-c7d05fc13958,Song,Innocent Bystander,eng,T-010.173.988-1,,2021-09-01 07:54:18.340746
2bfc0a4b-22ef-4b8d-9103-12e90ac985e1,Song,Pale,eng,,,2021-09-01 07:54:18.340746
a3c4c782-9219-4ea3-8054-b6f2e64660f7,Song,The Getaway,eng,T-901.834.510-3,,2021-09-01 07:54:18.340746
75697813-5699-4482-8bfc-e4f4b4d0e3af,Song,Dig Down,eng,,,2021-09-01 07:54:18.340746
492b6c9c-fe2b-4deb-b4d0-2835873db091,Song,69 année érotique,fra,T-003.016.146-6,,2021-09-01 07:54:18.340746
4e55dd39-83a2-3724-b72c-7ea229103eea,Song,Mine Again,eng,,,2021-09-01 07:54:18.340746
c0da86f0-74da-4017-819f-578309d26402,Song,Unforgettable (Cookin’ Soul remix),eng,,,2021-09-01 07:54:18.340746
b8999772-cc50-4ec3-b754-0b5c675b261a,Song,I Want to Be Free,eng,T-070.904.672-9,,2021-09-01 07:54:18.340746
4a283210-4fff-4845-8ce6-d0408eec3581,Song,Stop the Clocks,eng,T-911.209.753-7,,2021-09-01 07:54:18.340746
53e3333e-8793-4e0e-afac-23b762fde5c1,Song,Mulholland,,T-072.188.423-6,,2021-09-01 07:54:18.340746
a3b60759-0c2c-46d1-b7ac-d02fabdfa1d4,Song,If I Ever Break Free,,,,2021-09-01 07:54:18.340746
7b8c658b-80bd-4466-b510-6bbb4a4589ea,Song,The Answer’s Always Love,eng,,,2021-09-01 07:54:18.340746
aa9490d8-5eb3-458c-b145-469a1b0931a4,Song,Last Real Nigga Alive,eng,,Cookin’ Soul remix,2021-09-01 07:54:18.340746
e8d0f8a1-b5da-4ea4-8256-16930de658d8,Song,P.S. (I'm Still Not Over You),eng,,,2021-09-01 07:54:18.340746
a38d2514-cd30-4895-b156-11eaa8463d1e,Sonata,Silver & Gold,eng,,,2021-09-01 07:54:18.340746
25c321d9-b53c-4090-8860-667ee31c712b,Song,Decadence,eng,,,2021-09-01 07:54:18.340746
832e5773-5ee3-4093-8135-f86c7d61f615,Song,A Whistling Tune,eng,T-070.932.748-9,,2021-09-01 07:54:18.340746
93c581fe-a2ae-4af9-8040-c3a9acdce2cc,Song,Sex Machine Gun Funk (Soul Mates remix),eng,,,2021-09-01 07:54:18.340746
fb7f9480-d331-3abb-a283-83e4ed417506,,A Game Called Echo,,,,2021-09-01 07:54:18.340746
271cf142-b195-4b97-9902-7113da312869,Song,I Think We Fell in Love Too Fast,eng,T-900.244.238-8,,2021-09-01 07:54:18.340746
17ffdc13-e578-38d6-8cc7-0b9056143743,Song,I Didn’t Know What Time It Was,eng,T-070.902.666-3,Pal Joey,2021-09-01 07:54:18.340746
e6de8289-5304-448b-9ed7-831ee22fdfcc,Song,Omertà,eng,,,2021-09-01 07:54:18.340746
a96bf584-ee25-3a81-beb4-85a247240ee9,Song,Break On Through,eng,T-070.013.791-2,,2021-09-01 07:54:18.340746
6aa5aaed-50bb-4605-aa64-75a730c8f971,,Black Skinhead,eng,,,2021-09-01 07:54:18.340746
aafb9dce-adf0-4686-95cb-2a8c6f6d9c8b,Song,"(Could Be) A Country Thing, City Thing, Blues Thing",eng,,,2021-09-01 07:54:18.340746
ab34fde1-e875-4737-9a98-b3df7d90229d,Song,Cold Spot,eng,T-919.652.958-5,,2021-09-01 07:54:18.340746
9ff3f54e-ea6c-3a57-a928-22f0b3087db7,Song,A Teenager in Love,eng,T-900.757.956-8,,2021-09-01 07:54:18.340746
a740dfd2-1215-40d4-968f-76ff33636961,Song,Hollywood Nights,eng,T-070.077.042-8,,2021-09-01 07:54:18.340746
9ca369b4-3ac4-4e46-9108-35e45a789fee,Song,She Still Believes,eng,T-070.927.691-4,,2021-09-01 07:54:18.340746
bb7ea53e-8d51-484d-b058-227d03967208,Song,Sueleen,eng,T-031.688.640-4,,2021-09-01 07:54:18.340746
0af6546a-e413-31fd-894c-290adea01d39,,I Made My Excuses and Left,,T-011.575.295-8,,2021-09-01 07:54:18.340746
dd206794-2382-3e2f-8968-16d605f55b86,Song,S&M,eng,T-905.685.356-6,,2021-09-01 07:54:18.340746
93c93fed-b0b1-4905-bb00-93c52efb2472,Song,Heaven Knows,eng,,,2021-09-01 07:54:18.340746
1d6f5a61-e53b-4ac7-bd46-8557a0435347,Song,Hotline Bling,eng,T-917.339.939-8,,2021-09-01 07:54:18.340746
b9b6e7a3-10cb-3d0b-9056-99fe8e6e2812,Song,One Night,eng,T-070.242.731-3,,2021-09-01 07:54:18.340746
2845f692-348b-4ef6-97c2-ac9efda3715a,Song,Celebrate You,eng,,,2021-09-01 07:54:18.340746
dd0828da-f790-4fed-b757-9187892a29a1,Song,I Wouldn’t Normally Do This Kind of Thing,eng,T-011.457.053-4,,2021-09-01 07:54:18.340746
08589953-cb05-3a04-aa82-edeca4ebf1bb,Song,Jackass,eng,,,2021-09-01 07:54:18.340746
d27e5ee8-1cb7-366c-97cb-b8de74b679b3,Song,22 Acacia Avenue,eng,T-010.184.028-1,,2021-09-01 07:54:18.340746
2c5a4e59-d05d-46e7-85ea-04864860d8f8,Song,Uneasy,eng,,,2021-09-01 07:54:18.340746
6fff5414-d12d-4eac-a630-122803a62537,Song,Life in a Glasshouse,eng,T-010.262.430-5,,2021-09-01 07:54:18.340746
765a44b5-6864-4b49-8ad2-883e41fb19c8,Song,One Love,eng,,,2021-09-01 07:54:18.340746
3e872908-4273-4cb3-b3a3-b8e80e0a19c8,Song,Break Your Heart Right Back,eng,T-915.328.578-0,,2021-09-01 07:54:18.340746
ea04e09c-8183-4494-a4d0-f261e3a7c8b4,Song,"When You See Yourself, Are You Far Away",eng,,,2021-09-01 07:54:18.340746
fcaee1fa-fe14-4c88-b25f-e0e671d2daaf,Song,From a Jack to a King,eng,T-070.234.145-4,,2021-09-01 07:54:18.340746
963c580d-1f5c-4621-b480-7976c3cffb7d,Song,We Need It,eng,,,2021-09-01 07:54:18.340746
45805e0a-d4af-3d74-9dc1-a348ab45c50e,Song,Hanky Panky,eng,,,2021-09-01 07:54:18.340746
93b4a53d-6851-4afb-9574-ab3533f5b4a4,Song,Have You No Pride,eng,T-904.686.533-2,,2021-09-01 07:54:18.340746
31435ddb-f02a-4aae-ba0a-508d968b420c,Song,Someday,,,,2021-09-01 07:54:18.340746
3b9e1033-eb48-4351-8f13-0f65e53ff23d,Song,If Anybody Asks You,,,,2021-09-01 07:54:18.340746
f6cb25bd-0348-36bf-8296-c5324ada4220,,I Will Lead You,,,,2021-09-01 07:54:18.340746
67b45771-372a-4e1d-9229-7e1d1101304f,Song,Carnival of Fools,eng,,,2021-09-01 07:54:18.340746
5671468d-35f1-4ea8-b041-8b68fb056113,Song,A Hit by Varèse,eng,T-070.076.209-9,,2021-09-01 07:54:18.340746
078cd2ed-8752-4537-a244-40772acaa2f6,Song,Say No More,eng,T-931.848.130-0,,2021-09-01 07:54:18.340746
d5af83f5-eb19-3c58-82a7-9177eca0cb6d,Song,Little by Little,eng,,,2021-09-01 07:54:18.340746
3683ce51-a855-3747-b2b4-6359508be405,Song,Old Brown Shoe,eng,T-010.098.634-2,,2021-09-01 07:54:18.340746
a9aa16b8-4003-4ad1-be5b-db2f0b71362e,Song,Don’t Give Up on Love,,,,2021-09-01 07:54:18.340746
3a96ba1d-65a0-480d-8443-7037068e43b1,Song,Sugar Youth,eng,,,2021-09-01 07:54:18.340746
3719c7eb-cbb6-47a8-8dc0-1d0e8f900606,Song,You’re My Heart,eng,,,2021-09-01 07:54:18.340746
026fe95a-7982-4eae-96bf-8cd20f3970b9,Song,Too Far Gone,eng,,,2021-09-01 07:54:18.340746
7b8bb591-a8fc-41a6-9889-e44b3742e1d4,Song,Headspace,eng,,,2021-09-01 07:54:18.340746
927bec26-4d6b-4717-8be8-ccba2f0876bc,Song,For Every Corner,eng,,,2021-09-01 07:54:18.340746
75fa4292-799c-4410-93b5-9fc4f39157eb,Song,Around the World,eng,,,2021-09-01 07:54:18.340746
d7921478-dd58-4f4b-858b-20feac798c15,Song,Good Night Princess,eng,,,2021-09-01 07:54:18.340746
c4cad64c-1146-46cc-8498-746782dc0bf5,Song,Let It Shine,eng,,,2021-09-01 07:54:18.340746
8c262dbf-e92b-4ff5-9785-4176aec7d2a8,Song,Judgement of Heaven,eng,,,2021-09-01 07:54:18.340746
05ad482c-b08c-4726-820b-1595dde61015,Song,When I'm Over You,eng,T-925.055.490-6,,2021-09-01 07:54:18.340746
55589306-5403-42f5-8872-6c768bec2afd,Song,Gleaming in the Gloom,eng,,,2021-09-01 07:54:18.340746
266cc101-52b0-3c36-9baf-51d797161567,,"Ommadawn, Part Two",,T-010.177.571-6,,2021-09-01 07:54:18.340746
62b05dc6-cec7-3c6e-806d-e83b27942bce,,"Mirror, Mirror",,,,2021-09-01 07:54:18.340746
18ddfd63-3b71-4a8b-8080-bc26fb481319,Song,Genie,eng,T-011.198.857-8,,2021-09-01 07:54:18.340746
6e2e0987-2b20-4a33-87b4-b01ff815483c,Song,Trash,eng,T-906.882.225-3,,2021-09-01 07:54:18.340746
cc117879-cd6d-3512-88f0-8afd596d61c9,Song,"Quizás, quizás, quizás",spa,T-004.022.887-2,,2021-09-01 07:54:18.340746
b67a7c20-fed9-3819-a358-b72f182cce46,Song,I'm the Man,eng,T-070.908.929-1,,2021-09-01 07:54:18.340746
eecf16a0-930d-4c39-8467-e433237d4e38,Song,Faded Love,eng,,,2021-09-01 07:54:18.340746
cbc3d9ff-0c0d-4222-8539-bf74b2378b78,Song,Shit on You,eng,,,2021-09-01 07:54:18.340746
11427a4f-c15e-446f-9d90-e98f45027619,Song,Song of Madness,eng,,,2021-09-01 07:54:18.340746
ee9f292b-9606-3522-ad11-1555e8c8071b,Song,"Prologue, August 29, 1968",,T-070.118.868-2,,2021-09-01 07:54:18.340746
eb6dcf23-9df6-3562-8cb2-deac23164e7f,Song,Don’t Know Why,eng,T-072.027.711-1,,2021-09-01 07:54:18.340746
a5134a55-fde8-4163-82eb-c564923280c8,Song,Bring Back My Happiness,eng,T-010.874.145-2,,2021-09-01 07:54:18.340746
a80ee718-5bf8-4a9d-bc3d-aa0d5d45799b,Song,Info Superhighway,eng,,,2021-09-01 07:54:18.340746
eea36a07-498f-3ea8-9898-a9cf38fbebaf,Song,Got My Mojo Working,eng,T-070.240.925-3,,2021-09-01 07:54:18.340746
3baa90f1-7f9d-4314-87d6-772fc964fcdb,Song,To Face the Truth,eng,,,2021-09-01 07:54:18.340746
ea95f46c-7d3e-4932-81e5-4e2af4aef596,Song,Wicker Chair,eng,T-071.932.992-6,,2021-09-01 07:54:18.340746
027a07ac-02ac-3355-b8c2-eccc96b4bea0,Song,The Ballad of Bonnie and Clyde,,T-010.139.312-7,,2021-09-01 07:54:18.340746
ac57eaee-4740-425f-b63c-db48a0f085ac,Song,Honeymoon With B Troop,eng,,,2021-09-01 07:54:18.340746
0fe657fa-d95c-4669-b5d4-af542268222d,Song,MLK Interlude,eng,,,2021-09-01 07:54:18.340746
97571902-aff0-4896-a4dc-fa31c9ae6b99,Song,Walkin’ My Baby Back Home,eng,T-070.197.338-7,,2021-09-01 07:54:18.340746
7b735efd-98c6-496b-8ddc-7418cb2e7391,Song,Bleed,eng,,,2021-09-01 07:54:18.340746
08331875-c4e0-45a6-b9b2-d5b6e7e776df,Song,2 B Loved,eng,,,2021-09-01 07:54:18.340746
acb5a90f-fef3-4bea-8dbe-60a7be4e9290,Song,I Can Bet,eng,,,2021-09-01 07:54:18.340746
781865bf-d08b-4361-906b-58d81458bc88,Song,Holy Holy Life,eng,T-926.191.709-3,,2021-09-01 07:54:18.340746
510acf03-e8ef-3df8-9fd6-f289a421b720,Song,Millennium,eng,T-900.262.668-8,,2021-09-01 07:54:18.340746
c85ac6cd-d644-4555-93fa-30debe0b69a8,Song,She Brings Me the Music,eng,,,2021-09-01 07:54:18.340746
4a5f81c3-d238-4949-a06e-b14834ac2cbf,Song,Venus,,T-902.909.143-8,,2021-09-01 07:54:18.340746
87e616a4-8013-42aa-b322-7ba3de9aa697,Song,It’s Too Funky in Here,eng,T-070.939.585-6,,2021-09-01 07:54:18.340746
ddb9389c-a894-39ee-ac4e-d584ea766e7c,Song,Luno,eng,T-011.196.612-1,,2021-09-01 07:54:18.340746
a5da9fab-4338-3825-85e1-5182f363491a,,Glam,,,,2021-09-01 07:54:18.340746
f02a4315-7fb9-311e-81f7-cd80ae219785,Song,Come Away With Me,eng,,,2021-09-01 07:54:18.340746
0edb561c-df1e-460c-8234-80e4132e3adf,Song,World Cycle Inc.,zxx,,,2021-09-01 07:54:18.340746
54f61cd0-c520-4b09-a9c5-08b13b966b79,Song,"For You, for Me, for Evermore",eng,T-070.055.209-5,,2021-09-01 07:54:18.340746
22763c56-3bf3-46db-9551-9ea145e6a48c,Song,Disengaged,eng,,,2021-09-01 07:54:18.340746
da4e6608-1d37-45cc-a4ef-13c9bc8a571a,Song,By Myself,eng,,,2021-09-01 07:54:18.340746
ab641783-b270-40c1-984c-daa5ff176a75,Song,These City Streets,eng,,,2021-09-01 07:54:18.340746
a9942426-6d81-42da-86e5-4e913fe952ea,Song,Good as You,eng,T-925.472.320-1,,2021-09-01 07:54:18.340746
d240a94a-3b3e-3e44-a461-b3e96b3e92e1,Song,Kill Me (Ce soir),eng,T-031.533.116-8,,2021-09-01 07:54:18.340746
6d7b403b-3977-3a10-8968-ab186696ab37,,Hymn.alt.quiet.version,,,,2021-09-01 07:54:18.340746
e4f723ff-a66f-4e28-9d6d-e11e2543efc2,Song,Swastika Eyes,eng,,,2021-09-01 07:54:18.340746
8ec642c9-36cf-367b-89eb-70b3a7c4bdc1,Song,Crazy Love,eng,T-070.881.632-3,,2021-09-01 07:54:18.340746
1548c8c0-108f-33a8-9671-a025aa68e382,Song,Penny Lane,eng,T-010.162.644-1,,2021-09-01 07:54:18.340746
fb12081f-d8e4-4075-a597-99962df50749,Song,It's So Hard,eng,T-900.156.369-5,,2021-09-01 07:54:18.340746
af73f49e-2624-4ae0-8365-9726ca5e9943,Song,Devil's Sidewalk,eng,,,2021-09-01 07:54:18.340746
8edbbb19-57dd-412c-9a56-dae28faffd1d,Song,Evening Song,,,,2021-09-01 07:54:18.340746
62c9bd41-b5a7-410d-ba50-22c6d9f65992,Song,The Pop Kids,eng,T-918.702.254-4,,2021-09-01 07:54:18.340746
28ca4f60-ffe9-46d9-903f-773157ba7a50,Song,Go Robot,eng,,,2021-09-01 07:54:18.340746
f4098311-8759-4e2e-bdf9-20e7039ada7f,,Empty,,,,2021-09-01 07:54:18.340746
a2f9419b-b3a4-382a-8d1b-db86822c3256,Song,They Can’t Take That Away From Me,eng,T-010.433.575-2,from “Shall We Dance”,2021-09-01 07:54:18.340746
60532845-551d-342d-8e69-2476f6b31edc,Song,Lounge Act,eng,T-070.241.872-1,,2021-09-01 07:54:18.340746
a554844c-048f-4fc4-98d0-88736e89d69a,Song,Stem,nld,T-926.105.273-7,,2021-09-01 07:54:18.340746
778f5f3d-0f5b-4242-ab5c-b3ebc1772bfc,,Interlude: Penthouse,,,,2021-09-01 07:54:18.340746
ee2580e1-1a73-485a-aef9-e983357cb099,Song,Moonshine,eng,T-010.031.947-8,,2021-09-01 07:54:18.340746
94ebbfcd-4c3f-4bdc-afb8-3dc7cd420847,Song,Black Widow,eng,T-913.943.705-1,,2021-09-01 07:54:18.340746
c2d183d8-7a85-3c5a-94a9-a590ce45ef00,Song,409 in Your Coffeemaker,eng,,,2021-09-01 07:54:18.340746
741c113c-9069-3357-a2f4-3e3abc14b0d4,,Deep Hit of Morning Sun,,,,2021-09-01 07:54:18.340746
d61c0354-093e-4c51-b58a-50eebe6fa863,Song,Fury,,,,2021-09-01 07:54:18.340746
4d5f48f0-3867-3004-9c34-ed745d50f7e8,Song,The KKK Took My Baby Away,eng,T-070.093.257-5,,2021-09-01 07:54:18.340746
9c661df4-ac0a-47a2-8aea-8c8024d26c24,Song,Hands to Myself,eng,T-917.687.027-2,,2021-09-01 07:54:18.340746
41e5f89f-afba-35ab-b32a-fd683bc2405c,,"If They Move, Kill 'em",,,,2021-09-01 07:54:18.340746
92ad4dea-f1c5-31d7-94fd-b5086911f437,Song,Joe's Head,eng,,,2021-09-01 07:54:18.340746
b002b640-e57f-43ec-b685-142432bda75d,Song,Up Down Suite,eng,T-070.931.758-7,,2021-09-01 07:54:18.340746
707c1ec9-4d1a-4a95-8e14-0bff04cda8ec,Song,When I Watch You Sleeping,eng,,,2021-09-01 07:54:18.340746
6fd8a653-924d-3518-b532-a97942067a29,Song,Solitaire,eng,T-070.243.743-1,,2021-09-01 07:54:18.340746
cba452bc-43ef-49fa-87be-8a2a5e23d908,Song,Golden,eng,,,2021-09-01 07:54:18.340746
b3e33d13-b0b1-35fa-b575-b63c75c59599,Song,You Can’t Stop the Beat,eng,T-071.720.163-2,Hairspray,2021-09-01 07:54:18.340746
d7f05945-3252-3c57-9e16-697aa3a5b622,Song,Young at Heart,eng,T-070.211.161-2,,2021-09-01 07:54:18.340746
1de42d62-4270-320e-b789-45faaf50557a,Song,A Mother's Love,eng,,,2021-09-01 07:54:18.340746
a64c8264-8bac-41ed-a898-bc1bee01719c,Song,Metro Music,zxx,T-910.978.643-8,,2021-09-01 07:54:18.340746
bad861a6-29a3-39a0-8004-7b4737a44341,,Ah Ah,,T-011.441.006-8,,2021-09-01 07:54:18.340746
be0e58e4-4ebf-39a6-8abe-51c98a78f5db,,Looking for a Leader,,,,2021-09-01 07:54:18.340746
5e431dcb-f0f2-4e84-8ec9-45afc7d7b327,Song,Desire Walks On,eng,T-070.045.144-0,,2021-09-01 07:54:18.340746
11e1a867-d03d-32f9-9636-9e787986d0a2,Song,Rememo,eng,T-072.347.946-6,,2021-09-01 07:54:18.340746
762f53d8-0617-3e03-ac3e-bd76df55f3f5,Song,Arma-goddamn-motherfuckin-geddon,eng,,,2021-09-01 07:54:18.340746
e3feffbe-402c-4030-9e1c-a09f94631a99,Song,Ain't but the One,eng,,,2021-09-01 07:54:18.340746
f7ab4faf-4cd2-3629-85b2-6d9c54753bb9,Song,"Today Your Love, Tomorrow the World",eng,T-070.929.427-8,,2021-09-01 07:54:18.340746
102e0cf8-4664-433f-b5c4-d7ff0ad2606c,Song,Crack Musik (Cookin Soul remix),eng,,,2021-09-01 07:54:18.340746
931e1ca1-6be6-4d2c-a157-b91d2fbd6143,Song,Back Where We Started From,eng,T-011.370.108-8,,2021-09-01 07:54:18.340746
e76a4162-8b38-4ebb-b228-aa49312a3a47,Song,Marguerita,eng,T-070.111.914-3,,2021-09-01 07:54:18.340746
74b4379b-7eca-4809-b0c4-597d009f481d,Song,Living in a Fantasy,eng,,,2021-09-01 07:54:18.340746
741c4935-d894-4c9d-9a55-dda2d454bd0e,Song,Rickshaw,eng,,,2021-09-01 07:54:18.340746
41c18ec5-497d-4295-9a9e-29813f3cc018,Song,No Tears,eng,,,2021-09-01 07:54:18.340746
4d919be9-1dcb-4074-9132-d691623feb17,Song,Lately,eng,,,2021-09-01 07:54:18.340746
507af159-43c7-47ce-8afd-862ac5d34f27,Song,Wonderful Tonight,eng,T-010.020.837-4,,2021-09-01 07:54:18.340746
5f204a87-7b5d-4874-bf2a-c6a8abd438cc,Song,Rosa Parks,eng,,,2021-09-01 07:54:18.340746
80edb5eb-9367-450b-abc3-db1a246b1d5c,Song,Everything Fades Away,eng,T-070.052.498-6,,2021-09-01 07:54:18.340746
84930e9f-91b9-47fe-ab96-8aab4c9e9afc,Song,Why Are You So Beautiful,eng,T-924.501.370-1,,2021-09-01 07:54:18.340746
c385045d-45ce-3fea-a6f9-38f035248190,Song,Until It’s Time for You to Go,eng,T-070.193.774-7,,2021-09-01 07:54:18.340746
aaaf5717-9bd3-350f-a79b-eb04eb465c2b,Song,Uprising,eng,,,2021-09-01 07:54:18.340746
fe720271-aca0-475f-9fa0-2c75820fad2a,,Le souvenir de toi,fra,T-003.062.737-2,,2021-09-01 07:54:18.340746
4099bffa-cdc2-353d-bc46-452b9740d71e,Song,Day After Day,eng,T-071.059.863-2,,2021-09-01 07:54:18.340746
7547aee8-7de8-3cee-96e5-4512f2006dad,,Battery Acid,,,,2021-09-01 07:54:18.340746
3d561cfd-58d6-4f66-9904-ed8b3215303b,Song,Twilight Zone,eng,,,2021-09-01 07:54:18.340746
8cd89828-19a2-452e-8536-768929fd2ebd,Song,Hollywood,eng,,,2021-09-01 07:54:18.340746
dae56901-12d8-341b-9158-24cea7fc5067,Song,For Your Precious Love,eng,T-070.055.214-2,,2021-09-01 07:54:18.340746
c488dd6d-48a1-34bc-9ca3-cfa159710b1a,Song,Southern Man,eng,T-070.144.849-8,,2021-09-01 07:54:18.340746
324021ae-23ce-3b4c-96f9-1b49fd83784b,Song,I Love the Dead,eng,T-071.144.488-0,,2021-09-01 07:54:18.340746
9ea776f1-355f-4c2f-86d7-61166f500cf7,Song,Stalker’s Day Off,eng,T-011.529.899-1,,2021-09-01 07:54:18.340746
040142f5-54e1-439a-b2a7-c3eb026f8998,Song,I Don’t Know What You Want but I Can’t Give It Any More,eng,,,2021-09-01 07:54:18.340746
7e0b8bcd-da34-4fcd-bd9e-841cab469d81,Song,Spiders and Vinegaroons,eng,,,2021-09-01 07:54:18.340746
50a9292f-eb10-4c4a-ad21-7c790df2698c,Song,Because You Loved Me,eng,T-070.019.364-1,,2021-09-01 07:54:18.340746
c3adfec6-c3a6-3a0e-8e02-be69e93ad98f,Song,Mercy,eng,T-900.297.562-4,,2021-09-01 07:54:18.340746
9081fced-7fbd-4257-bdde-c8e704c48b96,Song,Shine,eng,T-011.327.619-9,,2021-09-01 07:54:18.340746
b3628f24-e5ac-304b-b233-1c726f25a98e,Song,Who Do You Think We Are,eng,T-906.882.236-6,,2021-09-01 07:54:18.340746
08eaf193-a024-3e0f-95c2-084df6374f17,Song,Sir Psycho Sexy,eng,,,2021-09-01 07:54:18.340746
4382b401-e3e5-475c-8a9c-653be5057c82,Song,"Speak of God, Act Like the Devil",,,,2021-09-01 07:54:18.340746
9eeeaa62-2155-4f7f-9700-00209af8962c,Song,Long Ago,eng,T-906.882.271-9,,2021-09-01 07:54:18.340746
5a328690-3e7c-38ee-99bb-cf06139f227e,,Many Shades of Black,,,,2021-09-01 07:54:18.340746
decff19d-bb9c-4857-96e5-eddc5e8e45fa,Song,Free as a Bird,eng,T-011.497.710-4,,2021-09-01 07:54:18.340746
51a6fe6a-2e36-4ab2-8aa5-12266bbdb4e9,Song,Let the Records Play,eng,T-913.105.913-7,,2021-09-01 07:54:18.340746
3da16acc-cc19-3e2d-8896-d1d4041867b9,Song,My Life Would Suck Without You,eng,T-901.822.752-6,,2021-09-01 07:54:18.340746
3d014210-ea58-4b3f-9539-2bf6694232f8,Song,Let It Rain,eng,,,2021-09-01 07:54:18.340746
e9c66596-6c37-4f57-88b8-e443923918ee,Song,Spooks,,,,2021-09-01 07:54:18.340746
9236e7d3-51bb-436f-bf15-38b9a0fc7741,Song,Echoes of Love,eng,,,2021-09-01 07:54:18.340746
cefc6b38-ca45-407d-b78e-9baad2db4a0f,Song,MITSURU THEME 2,zxx,,,2021-09-01 07:54:18.340746
40845488-fa0a-4565-9293-1f2371f9e122,Song,One-Trick Pony,eng,T-073.199.117-5,,2021-09-01 07:54:18.340746
229dee9b-67a5-4155-af65-d8ad8028c14d,Song,Not of This Earth,eng,T-011.536.583-7,,2021-09-01 07:54:18.340746
947fe402-a12e-3784-b4e2-aa073bd13403,Song,Cry Me a River,eng,T-071.859.450-3,,2021-09-01 07:54:18.340746
e68bfc71-d09d-3dfa-9049-8283bc6917e2,,Can't Tell Me Nothing,,,,2021-09-01 07:54:18.340746
24fc8b89-f26b-36d3-a91d-6197a05c43c9,,Give Up,,,,2021-09-01 07:54:18.340746
af84056c-75d5-3a93-8563-b7e0531d40e4,,Classical Gas,zxx,T-010.847.745-7,,2021-09-01 07:54:18.340746
3c84f0c9-2b68-3a94-8d21-5ee202ea2a73,Song,Songbird,eng,T-011.109.981-0,,2021-09-01 07:54:18.340746
0e0c2c33-ffef-4002-8f1e-870ffc09d50d,Song,Jij laat me koud,nld,,,2021-09-01 07:54:18.340746
40d4931c-e25d-41f3-bd2c-c0240126b120,Song,Beautiful Bluebird,eng,T-073.320.670-6,,2021-09-01 07:54:18.340746
45709e9d-fe85-4947-a79e-c8d25f5d7f02,Song,Young and in Love,eng,,,2021-09-01 07:54:18.340746
2c21f476-1bf5-4f8f-b86e-092190bd5a35,Song,Jambalaya,pol,,,2021-09-01 07:54:18.340746
1cc52b87-e8b0-406b-95f4-d5ebebb1dde8,Song,Vacancy,eng,,,2021-09-01 07:54:18.340746
150af6b8-5efc-47fa-9d5c-64817001ea29,Song,Aspects,eng,T-926.227.901-6,,2021-09-01 07:54:18.340746
238adfa6-af38-4d45-9b52-6a4820d6a6c8,,Gambling Bar Room Blues,,,,2021-09-01 07:54:18.340746
c4a7507a-1b9e-3f63-ad07-58ff11db5be5,Song,Something’s Gotten Hold of My Heart,eng,T-010.434.201-9,,2021-09-01 07:54:18.340746
8f9a35e2-5235-462a-a604-3f2d8bdf0252,Song,The Night,eng,T-070.156.391-8,,2021-09-01 07:54:18.340746
45a77d77-814b-4485-b66c-e4c3646b9d10,Song,Brommer,nld,,,2021-09-01 07:54:18.340746
681daba6-dfcc-4c4a-99df-8185df9a5207,Song,Summer Daze,eng,T-070.928.282-5,,2021-09-01 07:54:18.340746
f7eaaaf5-eaba-4177-b7f1-d3caf677c102,Song,Like Smoke,eng,,,2021-09-01 07:54:18.340746
256d5abe-eb18-3ec2-ab92-ed3f8359e226,Song,Love You To,eng,T-010.158.855-9,,2021-09-01 07:54:18.340746
d293a8b5-636b-31ac-b0e8-6cfbb8e6e0d0,,Closer,,,,2021-09-01 07:54:18.340746
5cb65e3b-9245-3b40-890f-c4813c7d3885,Song,Where Nobody Knows,eng,T-072.300.333-5,,2021-09-01 07:54:18.340746
89646f5f-b051-3dbd-b5de-dc7393bb07cd,Song,The Bends,eng,T-010.251.734-9,,2021-09-01 07:54:18.340746
c3f41699-62fb-4548-9271-957204cf6168,Song,The Love Too Good to Last,eng,T-070.101.017-4,,2021-09-01 07:54:18.340746
fbaa5189-9e22-4880-b6d1-807994c18176,Song,Books,eng,T-010.183.202-3,,2021-09-01 07:54:18.340746
78b779d0-399f-49e0-9c5c-4c9312d00ccd,Song,Tricks on Me,eng,,,2021-09-01 07:54:18.340746
557dfdb2-8f8c-4956-9c2e-805d7b9bc585,Song,Gangster moderne,fra,,,2021-09-01 07:54:18.340746
e3766171-eec1-30f8-a268-d8d0bad43e60,Song,Let's Go Up,eng,T-908.919.914-4,,2021-09-01 07:54:18.340746
366fa1cb-7b80-3ee1-81dc-709da0d4c32c,,Don't Let Me Stop You,,,,2021-09-01 07:54:18.340746
